image_path,label_path,base_name,split,width,height,n_objects,n_cars,n_pedestrians,n_cyclists,n_trucks,class_counts_str
data/images/train/000768.png,data/labels/000768.txt,000768,train,1241,376,10,9,0,0,1,"{'Car': 9, 'Van': 1}"
data/images/train/000769.png,data/labels/000769.txt,000769,train,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000770.png,data/labels/000770.txt,000770,train,1224,370,10,0,7,2,0,"{'Cyclist': 2, 'Pedestrian': 7, 'Misc': 1}"
data/images/train/000771.png,data/labels/000771.txt,000771,train,1224,370,4,3,0,1,0,"{'Car': 3, 'Cyclist': 1}"
data/images/train/000772.png,data/labels/000772.txt,000772,train,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/train/000773.png,data/labels/000773.txt,000773,train,1242,375,3,1,0,1,0,"{'Car': 1, 'Tram': 1, 'Cyclist': 1}"
data/images/train/000774.png,data/labels/000774.txt,000774,train,1242,375,2,1,0,1,0,"{'Cyclist': 1, 'Car': 1}"
data/images/train/000775.png,data/labels/000775.txt,000775,train,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/train/000776.png,data/labels/000776.txt,000776,train,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/train/000777.png,data/labels/000777.txt,000777,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000778.png,data/labels/000778.txt,000778,train,1242,375,6,6,0,0,0,{'Car': 6}
data/images/train/000779.png,data/labels/000779.txt,000779,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000780.png,data/labels/000780.txt,000780,train,1242,375,15,10,4,1,0,"{'Pedestrian': 4, 'Cyclist': 1, 'Car': 10}"
data/images/train/000781.png,data/labels/000781.txt,000781,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000782.png,data/labels/000782.txt,000782,train,1242,375,8,5,1,0,1,"{'Car': 5, 'Pedestrian': 1, 'Misc': 1, 'Van': 1}"
data/images/train/000783.png,data/labels/000783.txt,000783,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000784.png,data/labels/000784.txt,000784,train,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000785.png,data/labels/000785.txt,000785,train,1242,375,16,11,0,0,3,"{'Car': 11, 'Misc': 2, 'Van': 1, 'Truck': 2}"
data/images/train/000786.png,data/labels/000786.txt,000786,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000787.png,data/labels/000787.txt,000787,train,1242,375,7,6,0,1,0,"{'Car': 6, 'Cyclist': 1}"
data/images/train/000788.png,data/labels/000788.txt,000788,train,1242,375,4,1,3,0,0,"{'Car': 1, 'Pedestrian': 3}"
data/images/train/000789.png,data/labels/000789.txt,000789,train,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000790.png,data/labels/000790.txt,000790,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000791.png,data/labels/000791.txt,000791,train,1242,375,14,8,0,0,3,"{'Van': 2, 'Car': 8, 'Truck': 1, 'Misc': 3}"
data/images/train/000792.png,data/labels/000792.txt,000792,train,1242,375,4,2,0,0,2,"{'Car': 2, 'Van': 2}"
data/images/train/000793.png,data/labels/000793.txt,000793,train,1238,374,5,4,0,0,1,"{'Car': 4, 'Van': 1}"
data/images/train/000794.png,data/labels/000794.txt,000794,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000795.png,data/labels/000795.txt,000795,train,1242,375,9,9,0,0,0,{'Car': 9}
data/images/train/000796.png,data/labels/000796.txt,000796,train,1242,375,13,8,0,2,3,"{'Car': 8, 'Cyclist': 2, 'Van': 3}"
data/images/train/000797.png,data/labels/000797.txt,000797,train,1242,375,2,1,1,0,0,"{'Car': 1, 'Pedestrian': 1}"
data/images/train/000798.png,data/labels/000798.txt,000798,train,1242,375,9,9,0,0,0,{'Car': 9}
data/images/train/000799.png,data/labels/000799.txt,000799,train,1242,375,3,1,0,1,1,"{'Van': 1, 'Car': 1, 'Cyclist': 1}"
data/images/train/000800.png,data/labels/000800.txt,000800,train,1241,376,6,5,0,0,0,"{'Car': 5, 'Misc': 1}"
data/images/train/000801.png,data/labels/000801.txt,000801,train,1242,375,3,1,1,0,1,"{'Truck': 1, 'Car': 1, 'Pedestrian': 1}"
data/images/train/000802.png,data/labels/000802.txt,000802,train,1242,375,9,9,0,0,0,{'Car': 9}
data/images/train/000803.png,data/labels/000803.txt,000803,train,1242,375,5,2,0,1,2,"{'Truck': 1, 'Car': 2, 'Van': 1, 'Cyclist': 1}"
data/images/train/000804.png,data/labels/000804.txt,000804,train,1242,375,6,4,1,1,0,"{'Car': 4, 'Cyclist': 1, 'Pedestrian': 1}"
data/images/train/000805.png,data/labels/000805.txt,000805,train,1241,376,9,8,0,0,0,"{'Car': 8, 'Misc': 1}"
data/images/train/000806.png,data/labels/000806.txt,000806,train,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000807.png,data/labels/000807.txt,000807,train,1242,375,3,1,0,0,2,"{'Car': 1, 'Truck': 2}"
data/images/train/000808.png,data/labels/000808.txt,000808,train,1242,375,8,4,2,1,1,"{'Car': 4, 'Pedestrian': 2, 'Cyclist': 1, 'Van': 1}"
data/images/train/000809.png,data/labels/000809.txt,000809,train,1242,375,11,8,3,0,0,"{'Car': 8, 'Pedestrian': 3}"
data/images/train/000810.png,data/labels/000810.txt,000810,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000811.png,data/labels/000811.txt,000811,train,1242,375,3,0,1,2,0,"{'Pedestrian': 1, 'Cyclist': 2}"
data/images/train/000812.png,data/labels/000812.txt,000812,train,1242,375,3,1,0,1,0,"{'Car': 1, 'Cyclist': 1, 'Tram': 1}"
data/images/train/000813.png,data/labels/000813.txt,000813,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000814.png,data/labels/000814.txt,000814,train,1242,375,13,12,0,0,1,"{'Car': 12, 'Van': 1}"
data/images/train/000815.png,data/labels/000815.txt,000815,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000816.png,data/labels/000816.txt,000816,train,1238,374,4,1,2,0,1,"{'Pedestrian': 2, 'Car': 1, 'Van': 1}"
data/images/train/000817.png,data/labels/000817.txt,000817,train,1242,375,4,4,0,0,0,{'Car': 4}
data/images/train/000818.png,data/labels/000818.txt,000818,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000819.png,data/labels/000819.txt,000819,train,1241,376,8,6,0,0,1,"{'Car': 6, 'Misc': 1, 'Van': 1}"
data/images/train/000820.png,data/labels/000820.txt,000820,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000821.png,data/labels/000821.txt,000821,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000822.png,data/labels/000822.txt,000822,train,1238,374,3,3,0,0,0,{'Car': 3}
data/images/train/000823.png,data/labels/000823.txt,000823,train,1242,375,5,4,0,0,1,"{'Van': 1, 'Car': 4}"
data/images/train/000824.png,data/labels/000824.txt,000824,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000825.png,data/labels/000825.txt,000825,train,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000826.png,data/labels/000826.txt,000826,train,1238,374,9,0,1,0,0,"{'Pedestrian': 1, 'Tram': 3, 'Person_sitting': 5}"
data/images/train/000827.png,data/labels/000827.txt,000827,train,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000828.png,data/labels/000828.txt,000828,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000829.png,data/labels/000829.txt,000829,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000830.png,data/labels/000830.txt,000830,train,1242,375,5,4,1,0,0,"{'Car': 4, 'Pedestrian': 1}"
data/images/train/000831.png,data/labels/000831.txt,000831,train,1242,375,13,13,0,0,0,{'Car': 13}
data/images/train/000832.png,data/labels/000832.txt,000832,train,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/train/000833.png,data/labels/000833.txt,000833,train,1242,375,13,11,0,0,2,"{'Car': 11, 'Van': 2}"
data/images/train/000834.png,data/labels/000834.txt,000834,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000835.png,data/labels/000835.txt,000835,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000836.png,data/labels/000836.txt,000836,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000837.png,data/labels/000837.txt,000837,train,1241,376,11,10,0,0,1,"{'Car': 10, 'Van': 1}"
data/images/train/000838.png,data/labels/000838.txt,000838,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000839.png,data/labels/000839.txt,000839,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000840.png,data/labels/000840.txt,000840,train,1238,374,9,0,8,0,1,"{'Pedestrian': 8, 'Van': 1}"
data/images/train/000841.png,data/labels/000841.txt,000841,train,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000842.png,data/labels/000842.txt,000842,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000843.png,data/labels/000843.txt,000843,train,1242,375,9,9,0,0,0,{'Car': 9}
data/images/train/000844.png,data/labels/000844.txt,000844,train,1242,375,4,3,0,0,0,"{'Misc': 1, 'Car': 3}"
data/images/train/000845.png,data/labels/000845.txt,000845,train,1242,375,12,12,0,0,0,{'Car': 12}
data/images/train/000846.png,data/labels/000846.txt,000846,train,1242,375,10,7,1,1,1,"{'Car': 7, 'Pedestrian': 1, 'Cyclist': 1, 'Van': 1}"
data/images/train/000847.png,data/labels/000847.txt,000847,train,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/train/000848.png,data/labels/000848.txt,000848,train,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/train/000849.png,data/labels/000849.txt,000849,train,1242,375,5,3,0,0,2,"{'Car': 3, 'Van': 2}"
data/images/train/000850.png,data/labels/000850.txt,000850,train,1241,376,8,4,0,0,3,"{'Car': 4, 'Van': 3, 'Misc': 1}"
data/images/train/000851.png,data/labels/000851.txt,000851,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000852.png,data/labels/000852.txt,000852,train,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/train/000853.png,data/labels/000853.txt,000853,train,1242,375,4,4,0,0,0,{'Car': 4}
data/images/train/000854.png,data/labels/000854.txt,000854,train,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/train/000855.png,data/labels/000855.txt,000855,train,1242,375,4,1,1,0,0,"{'Car': 1, 'Tram': 2, 'Pedestrian': 1}"
data/images/train/000856.png,data/labels/000856.txt,000856,train,1242,375,7,7,0,0,0,{'Car': 7}
data/images/train/000857.png,data/labels/000857.txt,000857,train,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/train/000858.png,data/labels/000858.txt,000858,train,1242,375,2,1,0,0,1,"{'Van': 1, 'Car': 1}"
data/images/train/000859.png,data/labels/000859.txt,000859,train,1242,375,7,6,0,1,0,"{'Car': 6, 'Cyclist': 1}"
data/images/train/000860.png,data/labels/000860.txt,000860,train,1242,375,4,1,0,2,1,"{'Van': 1, 'Car': 1, 'Cyclist': 2}"
data/images/train/000861.png,data/labels/000861.txt,000861,train,1242,375,6,0,6,0,0,{'Pedestrian': 6}
data/images/train/000862.png,data/labels/000862.txt,000862,train,1224,370,2,0,2,0,0,{'Pedestrian': 2}
data/images/train/000863.png,data/labels/000863.txt,000863,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000864.png,data/labels/000864.txt,000864,train,1242,375,5,5,0,0,0,{'Car': 5}
data/images/train/000865.png,data/labels/000865.txt,000865,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000866.png,data/labels/000866.txt,000866,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000867.png,data/labels/000867.txt,000867,train,1242,375,14,11,0,0,3,"{'Car': 11, 'Van': 2, 'Truck': 1}"
data/images/train/000868.png,data/labels/000868.txt,000868,train,1242,375,11,8,1,1,1,"{'Car': 8, 'Pedestrian': 1, 'Cyclist': 1, 'Van': 1}"
data/images/train/000869.png,data/labels/000869.txt,000869,train,1241,376,4,4,0,0,0,{'Car': 4}
data/images/train/000870.png,data/labels/000870.txt,000870,train,1242,375,10,5,2,1,2,"{'Car': 5, 'Pedestrian': 2, 'Cyclist': 1, 'Van': 2}"
data/images/train/000871.png,data/labels/000871.txt,000871,train,1242,375,5,5,0,0,0,{'Car': 5}
data/images/train/000872.png,data/labels/000872.txt,000872,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000873.png,data/labels/000873.txt,000873,train,1242,375,3,1,0,0,2,"{'Truck': 1, 'Van': 1, 'Car': 1}"
data/images/train/000874.png,data/labels/000874.txt,000874,train,1224,370,17,0,16,0,1,"{'Pedestrian': 16, 'Van': 1}"
data/images/train/000875.png,data/labels/000875.txt,000875,train,1242,375,4,4,0,0,0,{'Car': 4}
data/images/train/000876.png,data/labels/000876.txt,000876,train,1241,376,3,2,0,0,1,"{'Car': 2, 'Truck': 1}"
data/images/train/000877.png,data/labels/000877.txt,000877,train,1242,375,6,3,0,0,3,"{'Van': 2, 'Car': 3, 'Truck': 1}"
data/images/train/000878.png,data/labels/000878.txt,000878,train,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/train/000879.png,data/labels/000879.txt,000879,train,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/train/000880.png,data/labels/000880.txt,000880,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000881.png,data/labels/000881.txt,000881,train,1242,375,2,1,0,0,0,"{'Car': 1, 'Tram': 1}"
data/images/train/000882.png,data/labels/000882.txt,000882,train,1242,375,9,9,0,0,0,{'Car': 9}
data/images/train/000883.png,data/labels/000883.txt,000883,train,1242,375,7,6,1,0,0,"{'Car': 6, 'Pedestrian': 1}"
data/images/train/000884.png,data/labels/000884.txt,000884,train,1242,375,4,2,0,0,2,"{'Van': 2, 'Car': 2}"
data/images/train/000885.png,data/labels/000885.txt,000885,train,1242,375,5,5,0,0,0,{'Car': 5}
data/images/train/000886.png,data/labels/000886.txt,000886,train,1242,375,5,4,0,1,0,"{'Car': 4, 'Cyclist': 1}"
data/images/train/000887.png,data/labels/000887.txt,000887,train,1242,375,6,5,0,0,1,"{'Truck': 1, 'Car': 5}"
data/images/train/000888.png,data/labels/000888.txt,000888,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000889.png,data/labels/000889.txt,000889,train,1224,370,5,1,3,1,0,"{'Car': 1, 'Pedestrian': 3, 'Cyclist': 1}"
data/images/train/000890.png,data/labels/000890.txt,000890,train,1242,375,6,5,0,0,1,"{'Car': 5, 'Truck': 1}"
data/images/train/000891.png,data/labels/000891.txt,000891,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000892.png,data/labels/000892.txt,000892,train,1242,375,7,0,5,2,0,"{'Pedestrian': 5, 'Cyclist': 2}"
data/images/train/000893.png,data/labels/000893.txt,000893,train,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/train/000894.png,data/labels/000894.txt,000894,train,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/train/000895.png,data/labels/000895.txt,000895,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000896.png,data/labels/000896.txt,000896,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000897.png,data/labels/000897.txt,000897,train,1242,375,5,2,0,0,2,"{'Car': 2, 'Truck': 1, 'Misc': 1, 'Van': 1}"
data/images/train/000898.png,data/labels/000898.txt,000898,train,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/train/000899.png,data/labels/000899.txt,000899,train,1242,375,3,1,0,0,2,"{'Car': 1, 'Truck': 2}"
data/images/train/000900.png,data/labels/000900.txt,000900,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000901.png,data/labels/000901.txt,000901,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000902.png,data/labels/000902.txt,000902,train,1242,375,9,5,1,1,2,"{'Pedestrian': 1, 'Cyclist': 1, 'Car': 5, 'Van': 1, 'Truck': 1}"
data/images/train/000903.png,data/labels/000903.txt,000903,train,1242,375,6,4,0,0,2,"{'Car': 4, 'Van': 1, 'Truck': 1}"
data/images/train/000904.png,data/labels/000904.txt,000904,train,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/train/000905.png,data/labels/000905.txt,000905,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000906.png,data/labels/000906.txt,000906,train,1242,375,6,5,0,1,0,"{'Car': 5, 'Cyclist': 1}"
data/images/train/000907.png,data/labels/000907.txt,000907,train,1242,375,4,4,0,0,0,{'Car': 4}
data/images/train/000908.png,data/labels/000908.txt,000908,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000909.png,data/labels/000909.txt,000909,train,1242,375,7,5,0,0,1,"{'Van': 1, 'Car': 5, 'Misc': 1}"
data/images/train/000910.png,data/labels/000910.txt,000910,train,1242,375,13,8,1,2,2,"{'Car': 8, 'Cyclist': 2, 'Pedestrian': 1, 'Van': 2}"
data/images/train/000911.png,data/labels/000911.txt,000911,train,1238,374,3,1,1,0,1,"{'Car': 1, 'Van': 1, 'Pedestrian': 1}"
data/images/train/000912.png,data/labels/000912.txt,000912,train,1242,375,6,6,0,0,0,{'Car': 6}
data/images/train/000913.png,data/labels/000913.txt,000913,train,1242,375,6,4,0,2,0,"{'Car': 4, 'Cyclist': 2}"
data/images/train/000914.png,data/labels/000914.txt,000914,train,1242,375,4,4,0,0,0,{'Car': 4}
data/images/train/000915.png,data/labels/000915.txt,000915,train,1242,375,6,3,0,3,0,"{'Cyclist': 3, 'Car': 3}"
data/images/train/000916.png,data/labels/000916.txt,000916,train,1242,375,4,2,0,0,2,"{'Car': 2, 'Van': 2}"
data/images/train/000917.png,data/labels/000917.txt,000917,train,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/train/000918.png,data/labels/000918.txt,000918,train,1242,375,7,7,0,0,0,{'Car': 7}
data/images/train/000919.png,data/labels/000919.txt,000919,train,1242,375,9,8,0,1,0,"{'Car': 8, 'Cyclist': 1}"
data/images/train/000920.png,data/labels/000920.txt,000920,train,1242,375,4,4,0,0,0,{'Car': 4}
data/images/train/000921.png,data/labels/000921.txt,000921,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000922.png,data/labels/000922.txt,000922,train,1242,375,6,6,0,0,0,{'Car': 6}
data/images/train/000923.png,data/labels/000923.txt,000923,train,1238,374,8,0,2,0,1,"{'Van': 1, 'Tram': 1, 'Person_sitting': 4, 'Pedestrian': 2}"
data/images/train/000924.png,data/labels/000924.txt,000924,train,1242,375,5,3,0,1,1,"{'Van': 1, 'Car': 3, 'Cyclist': 1}"
data/images/train/000925.png,data/labels/000925.txt,000925,train,1224,370,5,2,2,0,1,"{'Pedestrian': 2, 'Van': 1, 'Car': 2}"
data/images/train/000926.png,data/labels/000926.txt,000926,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000927.png,data/labels/000927.txt,000927,train,1242,375,7,7,0,0,0,{'Car': 7}
data/images/train/000928.png,data/labels/000928.txt,000928,train,1224,370,16,0,15,0,1,"{'Pedestrian': 15, 'Van': 1}"
data/images/train/000929.png,data/labels/000929.txt,000929,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000930.png,data/labels/000930.txt,000930,train,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/train/000931.png,data/labels/000931.txt,000931,train,1242,375,5,0,2,2,0,"{'Cyclist': 2, 'Pedestrian': 2, 'Misc': 1}"
data/images/train/000932.png,data/labels/000932.txt,000932,train,1242,375,3,1,0,0,2,"{'Truck': 1, 'Van': 1, 'Car': 1}"
data/images/train/000933.png,data/labels/000933.txt,000933,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000934.png,data/labels/000934.txt,000934,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000935.png,data/labels/000935.txt,000935,train,1242,375,14,12,0,0,2,"{'Car': 12, 'Van': 2}"
data/images/train/000936.png,data/labels/000936.txt,000936,train,1242,375,16,12,1,0,3,"{'Car': 12, 'Van': 2, 'Pedestrian': 1, 'Truck': 1}"
data/images/train/000937.png,data/labels/000937.txt,000937,train,1242,375,6,0,6,0,0,{'Pedestrian': 6}
data/images/train/000938.png,data/labels/000938.txt,000938,train,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/train/000939.png,data/labels/000939.txt,000939,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000940.png,data/labels/000940.txt,000940,train,1242,375,4,3,0,1,0,"{'Cyclist': 1, 'Car': 3}"
data/images/train/000941.png,data/labels/000941.txt,000941,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000942.png,data/labels/000942.txt,000942,train,1242,375,7,7,0,0,0,{'Car': 7}
data/images/train/000943.png,data/labels/000943.txt,000943,train,1242,375,5,3,0,1,0,"{'Car': 3, 'Tram': 1, 'Cyclist': 1}"
data/images/train/000944.png,data/labels/000944.txt,000944,train,1242,375,11,9,0,0,2,"{'Car': 9, 'Van': 1, 'Truck': 1}"
data/images/train/000945.png,data/labels/000945.txt,000945,train,1242,375,11,11,0,0,0,{'Car': 11}
data/images/train/000946.png,data/labels/000946.txt,000946,train,1242,375,5,5,0,0,0,{'Car': 5}
data/images/train/000947.png,data/labels/000947.txt,000947,train,1224,370,2,0,2,0,0,{'Pedestrian': 2}
data/images/train/000948.png,data/labels/000948.txt,000948,train,1242,375,4,1,0,0,2,"{'Car': 1, 'Truck': 1, 'Misc': 1, 'Van': 1}"
data/images/train/000949.png,data/labels/000949.txt,000949,train,1242,375,4,1,0,0,3,"{'Car': 1, 'Truck': 3}"
data/images/train/000950.png,data/labels/000950.txt,000950,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000951.png,data/labels/000951.txt,000951,train,1242,375,12,7,0,0,4,"{'Van': 3, 'Car': 7, 'Truck': 1, 'Misc': 1}"
data/images/train/000952.png,data/labels/000952.txt,000952,train,1242,375,3,3,0,0,0,{'Car': 3}
data/images/train/000953.png,data/labels/000953.txt,000953,train,1242,375,5,4,0,0,1,"{'Car': 4, 'Van': 1}"
data/images/train/000954.png,data/labels/000954.txt,000954,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000955.png,data/labels/000955.txt,000955,train,1242,375,6,3,0,3,0,"{'Car': 3, 'Cyclist': 3}"
data/images/train/000956.png,data/labels/000956.txt,000956,train,1241,376,12,9,0,0,1,"{'Car': 9, 'Misc': 2, 'Van': 1}"
data/images/train/000957.png,data/labels/000957.txt,000957,train,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/train/000958.png,data/labels/000958.txt,000958,train,1242,375,4,3,0,1,0,"{'Car': 3, 'Cyclist': 1}"
data/images/train/000959.png,data/labels/000959.txt,000959,train,1242,375,11,10,1,0,0,"{'Car': 10, 'Pedestrian': 1}"
data/images/train/000960.png,data/labels/000960.txt,000960,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000961.png,data/labels/000961.txt,000961,train,1238,374,7,0,6,0,1,"{'Pedestrian': 6, 'Van': 1}"
data/images/train/000962.png,data/labels/000962.txt,000962,train,1242,375,6,5,0,0,1,"{'Car': 5, 'Truck': 1}"
data/images/train/000963.png,data/labels/000963.txt,000963,train,1242,375,5,4,0,0,1,"{'Car': 4, 'Van': 1}"
data/images/train/000964.png,data/labels/000964.txt,000964,train,1238,374,11,1,10,0,0,"{'Pedestrian': 10, 'Car': 1}"
data/images/train/000965.png,data/labels/000965.txt,000965,train,1242,375,12,7,0,2,3,"{'Car': 7, 'Cyclist': 2, 'Van': 3}"
data/images/train/000966.png,data/labels/000966.txt,000966,train,1224,370,18,0,17,0,1,"{'Pedestrian': 17, 'Van': 1}"
data/images/train/000967.png,data/labels/000967.txt,000967,train,1241,376,3,3,0,0,0,{'Car': 3}
data/images/train/000968.png,data/labels/000968.txt,000968,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000969.png,data/labels/000969.txt,000969,train,1242,375,4,1,0,0,2,"{'Van': 2, 'Car': 1, 'Misc': 1}"
data/images/train/000970.png,data/labels/000970.txt,000970,train,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/train/000971.png,data/labels/000971.txt,000971,train,1238,374,9,0,1,0,0,"{'Pedestrian': 1, 'Tram': 4, 'Person_sitting': 4}"
data/images/train/000972.png,data/labels/000972.txt,000972,train,1242,375,3,2,0,1,0,"{'Car': 2, 'Cyclist': 1}"
data/images/train/000973.png,data/labels/000973.txt,000973,train,1242,375,2,1,0,0,1,"{'Car': 1, 'Van': 1}"
data/images/train/000974.png,data/labels/000974.txt,000974,train,1242,375,4,2,0,0,1,"{'Car': 2, 'Truck': 1, 'Misc': 1}"
data/images/train/000975.png,data/labels/000975.txt,000975,train,1242,375,5,4,0,0,1,"{'Car': 4, 'Van': 1}"
data/images/train/000976.png,data/labels/000976.txt,000976,train,1242,375,6,3,0,0,3,"{'Van': 3, 'Car': 3}"
data/images/train/000977.png,data/labels/000977.txt,000977,train,1242,375,14,14,0,0,0,{'Car': 14}
data/images/train/000978.png,data/labels/000978.txt,000978,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000979.png,data/labels/000979.txt,000979,train,1242,375,3,1,0,0,1,"{'Car': 1, 'Tram': 1, 'Truck': 1}"
data/images/train/000980.png,data/labels/000980.txt,000980,train,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/train/000981.png,data/labels/000981.txt,000981,train,1242,375,5,3,0,0,2,"{'Van': 1, 'Car': 3, 'Truck': 1}"
data/images/train/000982.png,data/labels/000982.txt,000982,train,1242,375,11,5,3,2,1,"{'Car': 5, 'Van': 1, 'Pedestrian': 3, 'Cyclist': 2}"
data/images/train/000983.png,data/labels/000983.txt,000983,train,1242,375,7,6,0,1,0,"{'Car': 6, 'Cyclist': 1}"
data/images/train/000984.png,data/labels/000984.txt,000984,train,1242,375,4,1,0,0,2,"{'Van': 2, 'Misc': 1, 'Car': 1}"
data/images/train/000985.png,data/labels/000985.txt,000985,train,1241,376,12,11,0,0,1,"{'Car': 11, 'Van': 1}"
data/images/train/000986.png,data/labels/000986.txt,000986,train,1242,375,12,11,0,0,1,"{'Car': 11, 'Van': 1}"
data/images/train/000987.png,data/labels/000987.txt,000987,train,1242,375,5,4,1,0,0,"{'Car': 4, 'Pedestrian': 1}"
data/images/train/000988.png,data/labels/000988.txt,000988,train,1242,375,4,3,0,1,0,"{'Car': 3, 'Cyclist': 1}"
data/images/train/000989.png,data/labels/000989.txt,000989,train,1238,374,1,1,0,0,0,{'Car': 1}
data/images/train/000990.png,data/labels/000990.txt,000990,train,1242,375,2,2,0,0,0,{'Car': 2}
data/images/train/000991.png,data/labels/000991.txt,000991,train,1242,375,5,5,0,0,0,{'Car': 5}
data/images/train/000992.png,data/labels/000992.txt,000992,train,1242,375,13,7,3,2,1,"{'Van': 1, 'Pedestrian': 3, 'Cyclist': 2, 'Car': 7}"
data/images/train/000993.png,data/labels/000993.txt,000993,train,1242,375,1,1,0,0,0,{'Car': 1}
data/images/train/000994.png,data/labels/000994.txt,000994,train,1242,375,7,6,0,0,1,"{'Truck': 1, 'Car': 6}"
data/images/train/000995.png,data/labels/000995.txt,000995,train,1238,374,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
